ts,co2,humidity,pm10,pm25,temperature,voc,Month,Week,Day,Day_of_week,Hour,is_weekend,co2_lag_1,humidity_lag_1,pm10_lag_1,pm25_lag_1,temperature_lag_1,voc_lag_1,co2_lag_2,humidity_lag_2,pm10_lag_2,pm25_lag_2,temperature_lag_2,voc_lag_2,co2_lag_3,humidity_lag_3,pm10_lag_3,pm25_lag_3,temperature_lag_3,voc_lag_3,co2_lag_24,humidity_lag_24,pm10_lag_24,pm25_lag_24,temperature_lag_24,voc_lag_24,co2_window,humidity_window,pm10_window,pm25_window,temperature_window,voc_window,Month_sin,Month_cos,Hour_sin,Hour_cos,Day_sin,Day_cos
2017-01-01 09:00:00,0.030834112801325912,0.4009857822706984,0.13334375895952252,0.17504044776772046,0.382981029810298,0.016072315865917515,1,52,1,6,9,1,0.0247417391507124,0.38634645272398876,0.11415237601392644,0.1469893742621015,0.3858023106546854,0.0039514420726739444,0.022556088129858615,0.3812486396285279,0.07401957648263068,0.1057207255554363,0.38403547671840343,0.0005941770647652986,0.025170939659198407,0.38153836198528934,0.0726743633147574,0.10507674144037779,0.37207646671061295,0.0002091875156890631,0.04520702616947989,0.27681950415776335,0.3908878345554017,0.6002589785580987,0.4758143194335168,0.08657079130463731,0.02415625564658973,0.3830444847792686,0.08694877193710478,0.11926228041930516,0.38063808469456734,0.0015849355510427732,0.49999999999999994,0.8660254037844387,0.631087944326053,-0.7757112907044197,0.20129852008866006,0.9795299412524945
2017-01-01 10:00:00,0.03130490581027607,0.4110754877948097,0.10242908102598948,0.1519358384562146,0.3861059714045415,0.02074659264794847,1,52,1,6,10,1,0.030834112801325912,0.4009857822706984,0.13334375895952252,0.17504044776772046,0.382981029810298,0.016072315865917515,0.0247417391507124,0.38634645272398876,0.11415237601392644,0.1469893742621015,0.3858023106546854,0.0039514420726739444,0.022556088129858615,0.3812486396285279,0.07401957648263068,0.1057207255554363,0.38403547671840343,0.0005941770647652986,0.03829527356332851,0.2878874485019736,0.32710120394849457,0.49714413350776987,0.44862228081740263,0.06766518840822247,0.026043980027298904,0.38952695820773836,0.10717190381869317,0.1425835158617527,0.384272939061129,0.006872645001118924,0.49999999999999994,0.8660254037844387,0.3984010898462418,-0.9172113015054528,0.20129852008866006,0.9795299412524945
2017-01-01 11:00:00,0.030340390283369607,0.41777126201464304,0.08717070036410367,0.1383399209486166,0.38795334040296914,0.02508188630143133,1,52,1,6,11,1,0.03130490581027607,0.4110754877948097,0.10242908102598948,0.1519358384562146,0.3861059714045415,0.02074659264794847,0.030834112801325912,0.4009857822706984,0.13334375895952252,0.17504044776772046,0.382981029810298,0.016072315865917515,0.0247417391507124,0.38634645272398876,0.11415237601392644,0.1469893742621015,0.3858023106546854,0.0039514420726739444,0.044885995705667835,0.306027073485174,0.2689059708764142,0.3973753519208065,0.4101688555347091,0.043621497181868696,0.028960252587438052,0.3994692409298322,0.11664173866647942,0.1579885534953455,0.3849631039565084,0.01359011686217998,0.49999999999999994,0.8660254037844387,0.13616664909624665,-0.9906859460363308,0.20129852008866006,0.9795299412524945
2017-01-01 12:00:00,0.028932210899424014,0.42277533918595367,0.08557353976073188,0.13512396694214873,0.397560975609756,0.026418988648090815,1,52,1,6,12,1,0.030340390283369607,0.41777126201464304,0.08717070036410367,0.1383399209486166,0.38795334040296914,0.02508188630143133,0.03130490581027607,0.4110754877948097,0.10242908102598948,0.1519358384562146,0.3861059714045415,0.02074659264794847,0.030834112801325912,0.4009857822706984,0.13334375895952252,0.17504044776772046,0.382981029810298,0.016072315865917515,0.045049388829523834,0.32235575794563637,0.21513432959390655,0.3273143968331134,0.37451936872309893,0.0005159958720330225,0.03082646963165712,0.40994417736005034,0.10764784678320516,0.15510540239085052,0.385680113872603,0.020633598271765776,0.49999999999999994,0.8660254037844387,-0.1361666490962464,-0.9906859460363308,0.20129852008866006,0.9795299412524945
2017-01-01 13:00:00,0.027981323063290278,0.42194886119467123,0.08428517295512371,0.13581872672781764,0.4079549718574108,0.026534095419544337,1,52,1,6,13,1,0.028932210899424014,0.42277533918595367,0.08557353976073188,0.13512396694214873,0.397560975609756,0.026418988648090815,0.030340390283369607,0.41777126201464304,0.08717070036410367,0.1383399209486166,0.38795334040296914,0.02508188630143133,0.03130490581027607,0.4110754877948097,0.10242908102598948,0.1519358384562146,0.3861059714045415,0.02074659264794847,0.03538374440013784,0.3265108184800922,0.1659824849480022,0.2544601862783681,0.35663956639566385,0.001232656805412222,0.030192502331023153,0.4172073629984688,0.09172444038360829,0.1417999087823266,0.3905400958057556,0.024082489199156874,0.49999999999999994,0.8660254037844387,-0.3984010898462412,-0.9172113015054532,0.20129852008866006,0.9795299412524945
2017-01-01 14:00:00,0.026140894993354005,0.4218486742928083,0.08569864727500197,0.13783943329397874,0.41273712737127366,0.023420479302832243,1,52,1,6,14,1,0.027981323063290278,0.42194886119467123,0.08428517295512371,0.13581872672781764,0.4079549718574108,0.026534095419544337,0.028932210899424014,0.42277533918595367,0.08557353976073188,0.13512396694214873,0.397560975609756,0.026418988648090815,0.030340390283369607,0.41777126201464304,0.08717070036410367,0.1383399209486166,0.38795334040296914,0.02508188630143133,0.034367154039285176,0.33420457568502265,0.13572601454374852,0.21149153876426605,0.3424390243902438,0.0003439972480220143,0.029084641415361226,0.4208318207984226,0.08567647102665303,0.1364275382061943,0.397823095956712,0.026011656789688833,0.49999999999999994,0.8660254037844387,-0.6310879443260528,-0.7757112907044198,0.20129852008866006,0.9795299412524945
2017-01-01 15:00:00,0.0228408170748476,0.42022594050141726,0.07590574874420636,0.12083214591051582,0.4159798149705634,0.013807337817159532,1,52,1,6,15,1,0.026140894993354005,0.4218486742928083,0.08569864727500197,0.13783943329397874,0.41273712737127366,0.023420479302832243,0.027981323063290278,0.42194886119467123,0.08428517295512371,0.13581872672781764,0.4079549718574108,0.026534095419544337,0.028932210899424014,0.42277533918595367,0.08557353976073188,0.13512396694214873,0.397560975609756,0.026418988648090815,0.03500221533008418,0.347256584197925,0.10761787473610133,0.16853600944510033,0.32848780487804863,0.0004385964912280695,0.02768480965202269,0.42219095822447766,0.08518578666361913,0.13626070898798168,0.4060843582794802,0.02545785445682247,0.49999999999999994,0.8660254037844387,-0.816969893010442,-0.5766803221148672,0.20129852008866006,0.9795299412524945
2017-01-01 16:00:00,0.02115939599324624,0.41917236470309094,0.07396770450957643,0.11956348319984683,0.4160052735662491,0.008381446461941815,1,52,1,6,16,1,0.0228408170748476,0.42022594050141726,0.07590574874420636,0.12083214591051582,0.4159798149705634,0.013807337817159532,0.026140894993354005,0.4218486742928083,0.08569864727500197,0.13783943329397874,0.41273712737127366,0.023420479302832243,0.027981323063290278,0.42194886119467123,0.08428517295512371,0.13581872672781764,0.4079549718574108,0.026534095419544337,0.036062888521904916,0.3547304650656606,0.09500351864883887,0.14858144610210725,0.3183148558758313,0.0005629045876723875,0.025654345043830556,0.42134115866296556,0.08196318965811061,0.13149676864410403,0.41222397139974937,0.02125397084651204,0.49999999999999994,0.8660254037844387,-0.9422609221188204,-0.3348796121709864,0.20129852008866006,0.9795299412524945
2017-01-01 17:00:00,0.02025278082223725,0.4203963120090729,0.0789844068298826,0.1250543714658547,0.4113992297817714,0.007794253435446199,1,52,1,6,17,1,0.02115939599324624,0.41917236470309094,0.07396770450957643,0.11956348319984683,0.4160052735662491,0.008381446461941815,0.0228408170748476,0.42022594050141726,0.07590574874420636,0.12083214591051582,0.4159798149705634,0.013807337817159532,0.026140894993354005,0.4218486742928083,0.08569864727500197,0.13783943329397874,0.41273712737127366,0.023420479302832243,0.04104402465058202,0.3583823067063291,0.0941505128697247,0.14518264105040965,0.3134663710273465,0.001485442661913249,0.023380369353815874,0.42041565983243884,0.07852403350959486,0.12607835413478044,0.4149074053026955,0.015203087860644537,0.49999999999999994,0.8660254037844387,-0.9976687691905392,-0.06824241336467135,0.20129852008866006,0.9795299412524945
2017-01-01 18:00:00,0.02101398822710298,0.42290502793296086,0.08342213732783756,0.13283858998144712,0.40395818815331,0.011528822055137845,1,52,1,6,18,1,0.02025278082223725,0.4203963120090729,0.0789844068298826,0.1250543714658547,0.4113992297817714,0.007794253435446199,0.02115939599324624,0.41917236470309094,0.07396770450957643,0.11956348319984683,0.4160052735662491,0.008381446461941815,0.0228408170748476,0.42022594050141726,0.07590574874420636,0.12083214591051582,0.4159798149705634,0.013807337817159532,0.04803356876645208,0.3612330407023144,0.09843937575030012,0.15247586637960966,0.30637015781922505,0.013415892672858616,0.021417664630110286,0.4199315390711937,0.07628595336122174,0.12181666685873908,0.41446143943952807,0.009994345904849187,0.49999999999999994,0.8660254037844387,-0.979084087682323,0.2034560130526333,0.20129852008866006,0.9795299412524945
